,True Label,RF Time
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
12,4,0
13,4,0
14,4,0
15,4,0
16,4,0
17,4,0
18,4,0
19,4,0
20,4,0
21,4,0
22,4,0
23,4,0
24,4,0
25,4,0
26,4,0
27,4,0
28,4,0
29,4,0
30,4,0
31,4,0
32,4,0
33,4,0
34,4,0
35,4,0
36,4,0
37,4,0
38,4,0
39,4,0
40,4,1
41,4,1
42,4,4
43,4,4
44,4,4
45,4,4
46,4,4
47,4,4
48,4,4
49,4,4
50,4,4
51,4,4
52,4,4
53,4,4
54,4,5
55,4,5
56,4,5
57,4,5
58,4,5
59,4,5
60,4,4
61,4,5
62,4,4
63,4,4
64,4,4
65,4,4
66,4,4
67,4,4
68,4,5
69,4,5
70,4,5
71,4,5
72,4,5
73,4,5
74,4,5
75,4,5
76,4,5
77,4,5
78,4,5
79,4,4
80,4,4
81,4,4
82,4,4
83,4,4
84,4,4
85,4,4
86,4,4
87,4,4
88,4,4
89,4,4
90,4,4
91,4,4
92,4,4
93,4,5
94,4,5
95,4,4
96,4,4
97,4,4
98,4,4
99,4,4
100,4,5
101,4,4
102,4,5
103,4,4
104,4,5
105,4,5
106,4,5
107,4,5
108,4,5
109,4,4
110,4,4
111,4,4
112,4,4
113,4,4
114,4,4
115,4,5
116,4,5
117,4,5
118,4,5
119,4,5
120,4,4
121,4,4
122,4,4
123,4,4
124,4,4
125,4,4
126,4,4
127,4,4
128,4,4
129,4,4
130,4,4
131,4,4
132,4,4
133,4,4
134,4,4
135,4,4
136,4,5
137,4,4
138,4,4
139,4,5
140,4,5
141,4,5
142,4,4
143,4,5
144,4,4
145,4,4
146,4,4
147,4,4
148,4,4
149,4,4
150,4,4
151,4,4
152,4,4
153,4,5
154,4,5
155,4,5
156,4,5
157,4,5
158,4,5
159,4,4
160,4,4
161,4,4
162,4,4
163,4,4
164,4,4
165,4,4
166,4,5
167,4,5
168,4,5
169,4,5
170,4,5
171,4,5
172,4,5
173,4,4
174,4,4
175,4,4
176,4,4
177,4,4
178,4,4
179,4,4
180,4,4
181,4,4
182,4,5
183,4,5
184,4,4
185,4,5
186,4,5
187,4,5
188,4,5
189,4,5
190,4,5
191,4,5
192,4,5
193,4,5
194,4,5
195,4,5
196,4,5
197,4,5
198,4,4
199,4,5
200,4,4
201,4,4
202,4,4
203,4,4
204,4,4
205,4,4
206,4,4
207,4,4
208,4,4
209,4,4
210,4,4
211,4,4
212,4,4
213,4,4
214,4,4
215,4,5
216,4,5
217,4,5
218,4,4
219,4,4
220,4,4
221,4,4
222,4,5
223,4,5
224,4,4
225,4,5
226,4,5
227,4,5
228,4,5
229,4,5
230,4,4
231,4,5
232,4,4
233,4,4
234,4,4
235,4,4
236,4,4
237,4,5
238,4,5
239,4,5
240,4,5
241,4,5
242,4,5
243,4,4
244,4,4
245,4,4
246,4,4
247,4,4
248,4,4
249,4,4
250,4,4
251,4,4
252,4,4
253,4,4
254,4,4
255,4,4
256,4,4
257,4,4
258,4,4
259,4,4
260,4,4
261,4,4
262,4,4
263,4,5
264,4,5
265,4,5
266,4,5
267,4,5
268,4,5
269,4,4
270,4,5
271,4,5
272,4,5
273,4,5
274,4,5
275,4,5
276,4,5
277,4,5
278,4,5
279,4,5
280,4,4
281,4,5
282,4,4
283,4,4
284,4,4
285,4,4
286,4,4
287,4,4
288,4,4
289,4,4
290,4,4
291,4,4
292,4,4
293,4,4
294,4,4
295,4,4
296,4,4
297,4,4
298,4,4
299,4,4
300,4,4
301,4,5
302,4,5
303,4,5
304,4,5
305,4,5
306,4,5
307,4,5
308,4,5
309,4,5
310,4,5
311,4,5
312,4,5
313,4,4
314,4,4
315,4,5
316,4,5
317,4,5
318,4,5
319,4,5
320,4,4
321,4,4
322,4,4
323,4,4
324,4,4
325,4,4
326,4,4
327,4,4
328,4,4
329,4,4
330,4,4
331,4,5
332,4,5
333,4,5
334,4,4
335,4,5
336,4,5
337,4,5
338,4,4
339,4,4
340,4,5
341,4,5
342,4,5
343,4,5
344,4,5
345,4,5
346,4,5
347,4,5
348,4,5
349,4,5
350,4,5
351,4,5
352,4,5
353,4,4
354,4,5
355,4,5
356,4,5
357,4,4
358,4,4
359,4,4
360,4,4
361,4,4
362,4,4
363,4,1
364,4,1
365,4,0
366,4,0
367,4,0
368,4,0
369,4,0
370,4,0
371,4,0
372,4,0
373,4,0
374,4,0
375,4,0
376,4,0
377,4,0
378,4,0
379,4,0
380,4,0
381,4,0
382,4,0
383,4,0
384,4,0
385,4,0
386,4,0
387,4,0
388,4,0
