,True Label,RF Time
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
12,4,0
13,4,0
14,4,0
15,4,0
16,4,0
17,4,0
18,4,0
19,4,0
20,4,0
21,4,0
22,4,0
23,4,0
24,4,0
25,4,0
26,4,0
27,4,0
28,4,0
29,4,0
30,4,0
31,4,0
32,4,0
33,4,0
34,4,0
35,4,0
36,4,0
37,4,1
38,4,1
39,4,1
40,4,1
41,4,1
42,4,1
43,4,1
44,4,1
45,4,1
46,4,1
47,4,1
48,4,1
49,4,1
50,4,1
51,4,1
52,4,1
53,4,1
54,4,1
55,4,1
56,4,4
57,4,4
58,4,4
59,4,4
60,4,4
61,4,4
62,4,4
63,4,4
64,4,4
65,4,4
66,4,4
67,4,4
68,4,4
69,4,4
70,4,4
71,4,4
72,4,4
73,4,4
74,4,4
75,4,4
76,4,4
77,4,4
78,4,4
79,4,1
80,4,4
81,4,4
82,4,4
83,4,4
84,4,4
85,4,4
86,4,4
87,4,4
88,4,4
89,4,4
90,4,4
91,4,4
92,4,4
93,4,4
94,4,4
95,4,4
96,4,4
97,4,4
98,4,4
99,4,4
100,4,4
101,4,4
102,4,4
103,4,4
104,4,4
105,4,4
106,4,4
107,4,4
108,4,4
109,4,4
110,4,4
111,4,4
112,4,4
113,4,4
114,4,4
115,4,4
116,4,4
117,4,4
118,4,4
119,4,4
120,4,4
121,4,4
122,4,4
123,4,4
124,4,4
125,4,4
126,4,4
127,4,4
128,4,4
129,4,4
130,4,4
131,4,4
132,4,4
133,4,4
134,4,4
135,4,4
136,4,4
137,4,4
138,4,4
139,4,4
140,4,4
141,4,4
142,4,4
143,4,4
144,4,4
145,4,4
146,4,4
147,4,4
148,4,4
149,4,4
150,4,4
151,4,4
152,4,4
153,4,4
154,4,4
155,4,4
156,4,4
157,4,4
158,4,4
159,4,4
160,4,4
161,4,4
162,4,4
163,4,4
164,4,4
165,4,4
166,4,4
167,4,4
168,4,4
169,4,4
170,4,4
171,4,4
172,4,4
173,4,4
174,4,4
175,4,4
176,4,4
177,4,4
178,4,4
179,4,4
180,4,4
181,4,4
182,4,4
183,4,4
184,4,4
